Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
0,04,/home/CertaraUser/pydarwin/Example7/temp/0/04,5167.283034,11000,4757.283033575514,True,False,False,5,4,2,99999999,0,0,No important warnings
0,03,/home/CertaraUser/pydarwin/Example7/temp/0/03,5138.492770,10000,4718.492770233885,True,False,False,6,4,2,99999999,0,0,No important warnings
0,02,/home/CertaraUser/pydarwin/Example7/temp/0/02,5177.204019,01000,4757.204018712744,True,False,False,5,5,2,99999999,0,0,No important warnings
0,01,/home/CertaraUser/pydarwin/Example7/temp/0/01,5147.702918,00000,4717.702917587524,True,False,False,6,5,2,99999999,0,0,No important warnings
0,05,/home/CertaraUser/pydarwin/Example7/temp/0/05,5147.702918,00100,4717.702917587524,True,False,False,6,5,2,99999999,0,0,No important warnings
0,08,/home/CertaraUser/pydarwin/Example7/temp/0/08,5167.283034,11100,4757.283033575514,True,False,False,5,4,2,99999999,0,0,No important warnings
0,06,/home/CertaraUser/pydarwin/Example7/temp/0/06,5177.204019,01100,4757.204018712744,True,False,False,5,5,2,99999999,0,0,No important warnings
0,07,/home/CertaraUser/pydarwin/Example7/temp/0/07,5138.492770,10100,4718.492770233885,True,False,False,6,4,2,99999999,0,0,No important warnings
0,12,/home/CertaraUser/pydarwin/Example7/temp/0/12,5167.283034,11010,4757.283033575514,True,False,False,5,4,2,99999999,0,0,No important warnings
0,09,/home/CertaraUser/pydarwin/Example7/temp/0/09,5147.702918,00010,4717.702917587524,True,False,False,6,5,2,99999999,0,0,No important warnings
0,10,/home/CertaraUser/pydarwin/Example7/temp/0/10,5177.204019,01010,4757.204018712744,True,False,False,5,5,2,99999999,0,0,No important warnings
0,11,/home/CertaraUser/pydarwin/Example7/temp/0/11,5138.492770,10010,4718.492770233885,True,False,False,6,4,2,99999999,0,0,No important warnings
0,15,/home/CertaraUser/pydarwin/Example7/temp/0/15,5143.037422,10110,4713.0374216924765,True,False,False,6,5,2,99999999,0,0,No important warnings
0,13,/home/CertaraUser/pydarwin/Example7/temp/0/13,5152.756522,00110,4712.75652154074,True,False,False,6,6,2,99999999,0,0,No important warnings
0,14,/home/CertaraUser/pydarwin/Example7/temp/0/14,5183.801554,01110,4753.8015539580765,True,False,False,5,6,2,99999999,0,0,No important warnings
0,16,/home/CertaraUser/pydarwin/Example7/temp/0/16,5173.801299,11110,4753.801299154026,True,False,False,5,5,2,99999999,0,0,No important warnings
0,20,/home/CertaraUser/pydarwin/Example7/temp/0/20,5167.283034,11001,4757.283033575514,True,False,False,5,4,2,99999999,0,0,No important warnings
0,19,/home/CertaraUser/pydarwin/Example7/temp/0/19,5138.492770,10001,4718.492770233885,True,False,False,6,4,2,99999999,0,0,No important warnings
0,18,/home/CertaraUser/pydarwin/Example7/temp/0/18,5177.204019,01001,4757.204018712744,True,False,False,5,5,2,99999999,0,0,No important warnings
0,17,/home/CertaraUser/pydarwin/Example7/temp/0/17,5147.702918,00001,4717.702917587524,True,False,False,6,5,2,99999999,0,0,No important warnings
0,22,/home/CertaraUser/pydarwin/Example7/temp/0/22,5183.633061,01101,4753.633061091334,True,False,False,5,6,2,99999999,0,0,No important warnings
0,24,/home/CertaraUser/pydarwin/Example7/temp/0/24,5167.283034,11101,4757.283033575514,True,False,False,5,4,2,99999999,0,0,No important warnings
0,21,/home/CertaraUser/pydarwin/Example7/temp/0/21,5157.651198,00101,4717.651198149893,True,False,False,6,6,2,99999999,0,0,No important warnings
0,23,/home/CertaraUser/pydarwin/Example7/temp/0/23,5138.492770,10101,4718.492770233885,True,False,False,6,4,2,99999999,0,0,No important warnings
0,28,/home/CertaraUser/pydarwin/Example7/temp/0/28,5167.283034,11011,4757.283033575514,True,False,False,5,4,2,99999999,0,0,No important warnings
0,27,/home/CertaraUser/pydarwin/Example7/temp/0/27,5138.492770,10011,4718.492770233885,True,False,False,6,4,2,99999999,0,0,No important warnings
0,26,/home/CertaraUser/pydarwin/Example7/temp/0/26,5177.204019,01011,4757.204018712744,True,False,False,5,5,2,99999999,0,0,No important warnings
0,25,/home/CertaraUser/pydarwin/Example7/temp/0/25,5147.702918,00011,4717.702917587524,True,False,False,6,5,2,99999999,0,0,No important warnings
0,30,/home/CertaraUser/pydarwin/Example7/temp/0/30,5192.376631,01111,4752.376630739799,True,False,False,5,7,2,99999999,0,0,No important warnings
0,31,/home/CertaraUser/pydarwin/Example7/temp/0/31,5143.037422,10111,4713.0374216924765,True,False,False,6,5,2,99999999,0,0,No important warnings
0,29,/home/CertaraUser/pydarwin/Example7/temp/0/29,5162.236662,00111,4712.236661982418,True,False,False,6,7,2,99999999,0,0,No important warnings
0,32,/home/CertaraUser/pydarwin/Example7/temp/0/32,5173.801299,11111,4753.801299154026,True,False,False,5,5,2,99999999,0,0,No important warnings
